id,fdc_id,nutrient_id,amount
2260355,332116,1093,355.0
2260357,332117,1004,1.21
2260358,332117,1051,86.8
2260368,332121,1093,370.0
2260371,332122,1051,85.8
2260370,332122,1004,1.9
2260381,332126,1093,362.0
2260383,332127,1004,1.38
2260384,332127,1051,84.9
2260394,332130,1093,336.0
2260396,332131,1004,1.71
2260397,332131,1051,85.8
2260407,332134,1093,356.0
2260410,332135,1051,85.2
2260409,332135,1004,1.4
2260420,332139,1093,365.0
2260422,332140,1004,1.67
2260423,332140,1051,85.9
2260485,332152,1093,359.0
2260487,332153,1004,1.35
2260488,332153,1051,86.7
2260498,332157,1093,352.0
2260500,332158,1004,1.42
2260501,332158,1051,86.6
2260511,332162,1093,350.0
2260513,332163,1004,1.47
2260514,332163,1051,87.2
2260524,332167,1093,364.0
2260527,332168,1051,86.0
2260526,332168,1004,1.52
2260537,332172,1093,375.0
2260539,332173,1004,1.88
2260540,332173,1051,85.8
2260862,332225,1093,496.0
2260865,332226,1051,87.4
2260864,332226,1004,0.83
2260875,332230,1093,590.0
2260877,332231,1004,0.82
2260878,332231,1051,87.8
2260888,332235,1093,470.0
2260890,332236,1004,0.67
2260891,332236,1051,88.8
2260901,332240,1093,460.0
2260904,332241,1051,89.0
2260903,332241,1004,0.63
2260914,332245,1093,522.0
2260916,332246,1004,0.78
2260917,332246,1051,88.2
2260927,332250,1093,472.0
2260929,332251,1004,0.79
2260930,332251,1051,89.1
2260940,332255,1093,489.0
2260942,332256,1004,0.67
2260943,332256,1051,88.4
2260953,332260,1093,550.0
2260956,332261,1051,88.5
2260955,332261,1004,0.76
2260966,332265,1093,522.0
2260969,332266,1051,88.8
2260968,332266,1004,0.8
2260979,332270,1093,528.0
2260981,332271,1004,0.91
2260982,332271,1051,89.6
2260992,332275,1093,490.0
2260994,332276,1004,1.02
2260995,332276,1051,88.8
2261005,332280,1093,474.0
2261008,332281,1051,89.8
2261007,332281,1004,0.65
2261046,332282,1051,87.4
2261047,332282,1004,1.48
2261075,332282,1003,1.41
2261048,332282,1005,8.05
2261071,332282,1093,419.0
2261107,332287,1093,681.0
2261152,332289,1004,4.66
2261153,332289,1051,78.0
2261162,332299,1093,997.0
2261208,332301,1051,76.6
2261207,332301,1004,3.24
2261217,332311,1093,959.0
2261262,332313,1004,3.62
2261263,332313,1051,76.5
2261272,332321,1093,1290.0
2261317,332323,1004,3.99
2261318,332323,1051,75.4
2261327,332333,1093,1080.0
2261373,332335,1051,76.6
2261372,332335,1004,3.08
2261382,332345,1093,1240.0
2261427,332347,1004,3.07
2261428,332347,1051,76.0
2261437,332352,1093,1320.0
2261483,332354,1051,74.9
2261482,332354,1004,3.92
2261492,332362,1093,1320.0
2261537,332364,1004,3.02
2261538,332364,1051,75.6
2261547,332370,1093,647.0
2261592,332372,1004,4.44
2261593,332372,1051,74.4
2261602,332382,1093,884.0
2261648,332384,1051,74.9
2261647,332384,1004,4.38
2261657,332394,1093,1030.0
2261702,332396,1004,3.61
2261703,332396,1051,73.8
2261744,332397,1051,75.7
2261741,332397,1004,3.73
2261732,332397,1003,16.7
2261742,332397,1005,0.27
2261729,332397,1093,1040.0
2261783,332401,1004,0.15
2261785,332401,1051,84.0
2261804,332409,1093,2.0
2261817,332418,1051,84.4
2261838,332421,1004,0.07
2261840,332421,1051,84.0
2261859,332434,1093,2.0
2261876,332443,1051,83.8
2261908,332449,1051,83.6
2261906,332449,1004,0.07
2261926,332456,1093,2.0
2261940,332465,1051,82.8
2261969,332470,1004,0.07
2261971,332470,1051,82.9
2261974,332472,1004,0.07
2261976,332472,1051,84.0
2261986,332476,1004,0.11
2261988,332476,1051,82.9
2262011,332485,1051,83.8
2262009,332485,1004,0.3
2262021,332491,1093,2.0
2262035,332500,1051,83.9
2262056,332504,1051,84.2
2262057,332504,1004,0.2
2262081,332518,1093,2.0
2262095,332527,1051,82.3
2262125,332533,1004,0.2
2262127,332533,1051,83.2
2262145,332539,1093,2.0
2262159,332548,1051,83.1
2262191,332554,1051,82.7
2262189,332554,1004,0.1
2262193,332556,1004,0.1
2262195,332556,1051,81.6
2262206,332560,1004,0.2
2262208,332560,1051,83.9
2262226,332570,1051,83.6
2262228,332570,1004,0.13
2262235,332571,1093,9.0
2262261,332586,1051,85.1
2262263,332586,1004,0.11
2262269,332587,1093,14.0
2262327,332597,1051,84.1
2262322,332597,1005,15.1
2262321,332597,1004,0.16
2262288,332597,1003,0.38
2262298,332597,1093,7.0
2262351,332601,1051,74.8
2262354,332602,1093,1520.0
2262361,332603,1004,14.5
2262365,332610,1051,76.6
2262373,332611,1093,1540.0
2262375,332612,1004,13.4
2262420,332620,1051,76.2
2262428,332621,1093,1650.0
2262430,332622,1004,12.5
2262433,332630,1051,73.3
2262440,332631,1093,2200.0
2262443,332632,1004,14.7
2262446,332640,1051,77.6
2262449,332641,1093,1760.0
2262456,332642,1004,12.2
2262501,332652,1051,77.5
2262510,332654,1093,1530.0
2262513,332656,1004,12.1
2262569,332670,1051,77.3
2262579,332672,1093,1460.0
2262581,332674,1004,13.1
2262647,332691,1051,77.6
2262656,332693,1093,1680.0
2262659,332695,1004,12.6
2262735,332713,1051,80.0
2262738,332714,1093,1260.0
2262745,332715,1004,11.5
2262791,332725,1051,75.6
2262793,332727,1093,1290.0
2262803,332729,1004,14.8
2262861,332745,1051,79.0
2262867,332747,1093,1340.0
2262873,332749,1004,11.1
2262925,332761,1051,76.1
2262935,332763,1093,1910.0
2262937,332765,1004,13.0
2262994,332780,1051,75.7
2262998,332782,1093,1870.0
2263006,332784,1004,12.6
2263039,332791,1004,12.9
2263032,332791,1093,1620.0
2263029,332791,1051,76.7
2263121,332791,1003,1.15
2263141,332791,1005,4.96
2263189,332798,1051,40.2
2263188,332798,1004,34.7
2263198,332799,1093,947.0
2263244,332807,1051,54.1
2263243,332807,1004,23.0
2263253,332808,1093,941.0
2263300,332815,1051,48.0
2263299,332815,1004,26.8
2263320,332821,1093,1070.0
2263326,332826,1004,26.0
2263372,332836,1051,39.8
2263371,332836,1004,28.2
2263385,332841,1093,1120.0
2263390,332845,1004,27.5
2263443,332854,1004,28.4
2263444,332854,1051,49.6
2263456,332858,1093,837.0
2263460,332861,1004,28.4
2263567,332864,1005,2.63
2263548,332864,1003,19.3
2263509,332864,1051,46.3
2263508,332864,1004,28.1
2263518,332864,1093,983.0
2263572,332870,1004,14.9
2263573,332870,1051,9.55
2263582,332871,1093,300.0
2263585,332877,1004,15.2
2263586,332877,1051,9.41
2263595,332878,1093,294.0
2263600,332886,1051,8.41
2263599,332886,1004,13.8
2263609,332887,1093,319.0
2263613,332893,1051,8.92
2263612,332893,1004,11.0
2263622,332894,1093,327.0
2263686,332907,1051,9.73
2263685,332907,1004,14.9
2263696,332909,1093,296.0
2263766,332928,1051,7.5
2263765,332928,1004,15.8
2263776,332930,1093,284.0
2263835,332945,1051,8.04
2263834,332945,1004,14.0
2263845,332947,1093,359.0
2263911,332963,1004,15.0
2263912,332963,1051,9.55
2263922,332965,1093,306.0
2263979,332979,1004,12.2
2263980,332979,1051,8.19
2263990,332981,1093,361.0
2263995,332989,1004,15.6
2263996,332989,1051,8.84
2264005,332990,1093,315.0
2264061,333003,1004,15.0
2264062,333003,1051,9.23
2264072,333005,1093,292.0
2264078,333008,1051,8.85
2264178,333008,1005,69.6
2264087,333008,1093,314.0
2264158,333008,1003,5.79
2264077,333008,1004,14.3
2264188,333013,1093,141.0
2264190,333014,1051,94.4
2264192,333014,1004,0.17
2264207,333021,1093,160.0
2264209,333022,1051,93.9
2264211,333022,1004,0.49
2264220,333028,1093,159.0
2264224,333029,1004,0.2
2264222,333029,1051,93.8
2264233,333035,1093,189.0
2264235,333036,1051,93.5
2264237,333036,1004,0.18
2264252,333043,1093,154.0
2264254,333044,1051,94.6
2264256,333044,1004,0.64
2264271,333051,1093,158.0
2264273,333052,1051,95.2
2264276,333052,1004,0.14
2264284,333058,1093,120.0
2264289,333059,1051,94.8
2264287,333059,1004,0.16
2264297,333065,1093,88.0
2264302,333066,1004,0.14
2264299,333066,1051,94.6
2264316,333072,1093,75.0
2264320,333073,1004,0.48
2264318,333073,1051,94.7
2264335,333080,1093,110.0
2264339,333081,1004,0.22
2264337,333081,1051,96.0
2264348,333087,1093,104.0
2264350,333088,1051,94.5
2264352,333088,1004,0.19
2264367,333095,1093,101.0
2264369,333096,1051,94.6
2264371,333096,1004,0.15
2264380,333102,1093,43.0
2264382,333103,1051,96.7
2264384,333103,1004,0.39
2264399,333109,1093,59.0
2264401,333110,1051,94.3
2264403,333110,1004,0.43
2264412,333116,1093,97.0
2264414,333117,1051,94.9
2264417,333117,1004,0.09
2264425,333123,1093,154.0
2264429,333124,1004,0.19
2264427,333124,1051,94.6
2264444,333131,1093,121.0
2264446,333132,1051,94.7
2264448,333132,1004,0.12
2264457,333138,1093,149.0
2264467,333140,1051,94.5
2264466,333140,1004,1.0
2264476,333146,1093,148.0
2264480,333147,1051,94.3
2264479,333147,1004,0.76
2264495,333154,1093,150.0
2264505,333156,1051,94.4
2264504,333156,1004,0.46
2264514,333162,1093,139.0
2264524,333164,1051,93.5
2264523,333164,1004,0.8
2264533,333170,1093,158.0
2264536,333171,1004,0.66
2264537,333171,1051,94.2
2264552,333178,1093,119.0
2264556,333179,1004,0.21
2264554,333179,1051,94.8
2264571,333185,1093,105.0
2264574,333186,1004,0.73
2264575,333186,1051,94.3
2264590,333192,1093,96.0
2264593,333193,1004,1.1
2264594,333193,1051,94.3
2264609,333200,1093,127.0
2264618,333202,1004,0.69
2264619,333202,1051,94.5
2264628,333208,1093,115.0
2264631,333209,1004,0.71
2264632,333209,1051,94.5
2264647,333216,1093,114.0
2264656,333218,1004,0.77
2264657,333218,1051,94.4
2264666,333223,1093,107.0
2264676,333225,1051,93.8
2264675,333225,1004,0.82
2264685,333231,1093,92.0
2264695,333233,1051,94.5
2264694,333233,1004,0.51
2264704,333238,1093,99.0
2264713,333240,1004,0.65
2264714,333240,1051,94.2
2264723,333246,1093,56.0
2264732,333248,1004,0.81
2264733,333248,1051,95.0
2264742,333254,1093,163.0
2264746,333255,1051,95.2
2264745,333255,1004,0.71
2264761,333262,1093,163.0
2264770,333264,1004,0.64
2264771,333264,1051,94.7
2264780,333270,1093,166.0
2264790,333272,1051,94.6
2264789,333272,1004,0.78
2264799,333278,1093,184.0
2264802,333279,1004,0.75
2264803,333279,1051,94.5
2264822,333281,1004,0.5
2264831,333281,1003,0.84
2264832,333281,1005,3.32
2264820,333281,1051,94.6
2264818,333281,1093,125.0
2264842,333284,1093,131.0
2264886,333287,1004,0.46
2264887,333287,1051,81.6
2264895,333291,1093,120.0
2264939,333294,1004,0.44
2264940,333294,1051,85.5
2264945,333298,1093,367.0
2264993,333301,1051,86.2
2264992,333301,1004,0.51
2265001,333304,1093,106.0
2265046,333307,1051,81.2
2265045,333307,1004,0.55
2265054,333312,1093,76.0
2265099,333315,1051,83.2
2265098,333315,1004,0.47
2265107,333318,1093,452.0
2265151,333321,1004,0.33
2265152,333321,1051,81.4
2265160,333325,1093,374.0
2265204,333328,1004,0.38
2265205,333328,1051,85.8
2265213,333332,1093,78.0
2265258,333335,1051,82.2
2265257,333335,1004,0.46
2265388,333374,1005,0.0
2265347,333374,1051,83.4
2265362,333374,1093,213.0
2265345,333374,1004,0.45
2265357,333374,1003,16.3
2265412,333377,1093,132.0
2265454,333380,1004,0.51
2265457,333380,1051,80.7
2265501,333385,1051,89.6
2265498,333385,1004,0.37
2265509,333386,1093,454.0
2265518,333389,1093,617.0
2265563,333392,1051,88.4
2265560,333392,1004,0.41
2265571,333395,1093,431.0
2265613,333398,1004,0.21
2265616,333398,1051,88.1
2265624,333402,1093,72.0
2265666,333405,1004,0.51
2265669,333405,1051,85.5
2265677,333408,1093,193.0
2265719,333411,1004,0.47
2265722,333411,1051,88.8
2265766,333416,1051,89.8
2265763,333416,1004,0.37
2265774,333417,1093,299.0
2265783,333420,1093,468.0
2265828,333423,1051,83.0
2265825,333423,1004,0.4
2265982,333476,1005,0.0
2265909,333476,1051,86.7
2265910,333476,1004,0.41
2265951,333476,1003,12.3
2265956,333476,1093,333.0
2266030,333494,1093,242.0
2266032,333495,1004,0.86
2266035,333495,1051,80.2
2266043,333513,1093,206.0
2266048,333514,1051,81.2
2266045,333514,1004,0.96
2266056,333531,1093,197.0
2266058,333532,1004,1.14
2266061,333532,1051,79.0
2266069,333550,1093,227.0
2266114,333552,1051,77.6
2266111,333552,1004,1.27
2266123,333571,1093,287.0
2266177,333580,1051,80.0
2266174,333580,1004,1.26
2266186,333599,1093,260.0
2266231,333601,1051,79.1
2266228,333601,1004,1.06
2266239,333619,1093,261.0
2266241,333620,1004,0.9
2266244,333620,1051,78.1
2266252,333638,1093,184.0
2266257,333639,1051,78.9
2266254,333639,1004,0.82
2266265,333657,1093,195.0
2266267,333658,1004,1.03
2266270,333658,1051,79.6
2266278,333676,1093,231.0
2266323,333678,1051,77.6
2266320,333678,1004,0.85
2266331,333696,1093,152.0
2266373,333698,1004,1.01
2266376,333698,1051,79.1
2266384,333716,1093,344.0
2266386,333717,1004,1.18
2266389,333717,1051,76.1
2266398,333736,1093,167.0
2266449,333745,1004,0.97
2266452,333745,1051,78.0
2266461,333764,1093,251.0
2266466,333765,1051,77.7
2266463,333765,1004,0.86
2266474,333783,1093,306.0
2266479,333784,1051,78.8
2266476,333784,1004,0.85
2266487,333802,1093,280.0
2266529,333804,1004,0.86
2266532,333804,1051,79.2
2266536,333822,1093,329.0
2266545,333823,1051,78.0
2266542,333823,1004,0.84
2266553,333841,1093,316.0
2266598,333843,1051,78.2
2266595,333843,1004,1.09
2266606,333861,1093,161.0
2266608,333862,1004,0.98
2266611,333862,1051,77.9
2266619,333881,1093,350.0
2266671,333890,1004,0.99
2266674,333890,1051,76.9
2266683,333909,1093,239.0
2266685,333910,1004,0.9
2266688,333910,1051,78.0
2266696,333928,1093,248.0
2266738,333930,1004,1.01
2266741,333930,1051,76.0
2266749,333948,1093,183.0
2266794,333950,1051,77.4
2266791,333950,1004,0.83
2266853,333961,1004,0.9
2266854,333961,1051,80.2
2266862,333962,1093,197.0
2266872,333981,1093,263.0
2266923,333990,1004,0.87
2266926,333990,1051,77.8
2266987,334002,1051,80.4
2266986,334002,1004,0.6
2266995,334003,1093,170.0
2267056,334014,1051,80.2
2267055,334014,1004,0.9
2267064,334015,1093,233.0
2267125,334027,1004,0.9
2267126,334027,1051,81.3
2267134,334028,1093,163.0
2267195,334039,1051,80.1
2267194,334039,1004,1.0
2267203,334040,1093,112.0
2267269,334052,1004,0.7
2267270,334052,1051,80.3
2267278,334053,1093,153.0
2267339,334064,1051,80.6
2267338,334064,1004,0.7
2267347,334065,1093,197.0
2267408,334076,1051,80.4
2267407,334076,1004,0.8
2267416,334077,1093,135.0
2267478,334089,1051,80.3
2267477,334089,1004,0.7
2267486,334090,1093,165.0
2267546,334101,1004,1.0
2267547,334101,1051,80.3
2267555,334102,1093,210.0
2267615,334113,1004,0.9
2267616,334113,1051,80.0
2267624,334114,1093,176.0
2267685,334125,1051,79.8
2267684,334125,1004,0.8
2267693,334126,1093,123.0
2267754,334135,1051,77.5
2267753,334135,1004,0.9
2267762,334136,1093,242.0
2267823,334145,1051,78.9
2267822,334145,1004,0.9
2267831,334146,1093,193.0
2267891,334157,1004,1.1
2267892,334157,1051,79.7
2267900,334158,1093,227.0
2267960,334169,1004,1.0
2267961,334169,1051,79.3
2267969,334170,1093,202.0
2268031,334180,1051,78.3
2268030,334180,1004,1.0
2268039,334181,1093,235.0
2268100,334192,1051,79.7
2268099,334192,1004,1.1
2268108,334193,1093,198.0
2268128,334194,1051,79.0
2268179,334194,1005,0.08
2268170,334194,1003,19.0
2268126,334194,1004,0.94
2268176,334194,1093,219.0
2268225,334197,1093,1.0
2268230,334198,1004,0.33
2268227,334198,1051,0.01
2268244,334204,1093,1.0
2268249,334205,1004,0.22
2268246,334205,1051,0.01
2268263,334211,1093,1.0
2268268,334212,1004,0.19
2268265,334212,1051,0.01
2268282,334218,1093,1.0
2268287,334219,1004,0.11
2268285,334219,1051,0.04
2268301,334224,1093,1.0
2268305,334225,1051,0.02
2268303,334225,1004,0.55
2268313,334231,1004,0.0
2268321,334232,1093,1.0
2268323,334233,1004,0.64
2268324,334233,1051,0.01
2268340,334237,1093,1.0
2268345,334238,1004,0.33
2268344,334238,1051,0.06
2268359,334244,1093,1.0
2268361,334245,1051,0.01
2268364,334245,1004,0.48
2268391,334247,1005,99.6
2268387,334247,1051,0.02
2268379,334247,1093,1.0
2268373,334247,1003,0.0
2268382,334247,1004,0.32
2268413,334260,1051,50.5
2268411,334260,1004,14.8
2268445,334279,1051,57.7
2268443,334279,1004,3.34
2268490,334298,1051,48.3
2268488,334298,1004,17.0
2268537,334318,1004,16.0
2268539,334318,1051,48.2
2268580,334337,1004,14.2
2268582,334337,1051,51.5
2268609,334356,1004,16.4
2268611,334356,1051,48.9
2268624,334366,1093,243.0
2268674,334373,1093,144.0
2268722,334382,1093,352.0
2268771,334389,1093,231.0
2268820,334398,1093,174.0
2268876,334405,1093,216.0
2268958,334413,1093,309.0
2269006,334422,1093,353.0
2269055,334431,1093,405.0
2269104,334440,1093,370.0
2269153,334449,1093,578.0
2269209,334458,1093,277.0
2269351,334462,1005,25.5
2269356,334462,1051,50.8
2269290,334462,1003,8.88
2269301,334462,1093,304.0
2269350,334462,1004,13.6
2269425,334465,1093,383.0
2269436,334466,1004,2.16
2269437,334466,1051,54.3
2269438,334469,1093,278.0
2269450,334470,1051,59.5
2269449,334470,1004,3.05
2269451,334474,1093,219.0
2269463,334475,1051,58.3
2269462,334475,1004,3.84
2269558,334488,1093,320.0
2269570,334489,1051,52.8
2269569,334489,1004,1.34
2269578,334493,1093,467.0
2269582,334494,1004,6.44
2269583,334494,1051,60.5
2269584,334498,1093,459.0
2269596,334499,1051,64.8
2269595,334499,1004,4.23
2269660,334511,1093,215.0
2269671,334512,1004,2.38
2269672,334512,1051,64.3
2269673,334515,1093,410.0
2269685,334516,1051,53.5
2269684,334516,1004,2.85
2269689,334520,1093,323.0
2269697,334521,1004,4.27
2269698,334521,1051,60.9
2269699,334525,1093,329.0
2269710,334526,1004,1.97
2269711,334526,1051,65.2
2269712,334529,1093,509.0
2269724,334530,1051,64.1
2269723,334530,1004,2.49
2269729,334534,1093,424.0
2269737,334535,1051,53.0
2269736,334535,1004,3.24
2269781,334536,1005,32.5
2269796,334536,1093,361.0
2269785,334536,1051,59.3
2269780,334536,1004,3.19
2269800,334536,1003,3.84
2269839,334539,1093,573.0
2269890,334544,1051,62.1
2269891,334544,1004,9.12
2269900,334548,1093,475.0
2269912,334552,1051,67.5
2269913,334552,1004,9.57
2269961,334559,1093,414.0
2269973,334563,1051,59.2
2269974,334563,1004,10.9
2270022,334574,1093,425.0
2270034,334578,1051,61.0
2270035,334578,1004,9.23
2270083,334587,1093,539.0
2270171,334600,1004,10.2
2270170,334600,1051,69.8
2270185,334609,1093,412.0
2270273,334622,1004,5.19
2270272,334622,1051,76.5
2270352,334628,1051,66.0
2270346,334628,1004,9.04
2270347,334628,1005,15.8
2270298,334628,1093,473.0
2270287,334628,1003,7.38
2270414,334636,1093,211.0
2270465,334640,1004,9.3
2270464,334640,1051,53.3
2270474,334646,1093,136.0
2270525,334650,1004,9.46
2270524,334650,1051,51.2
2270534,334655,1093,373.0
2270585,334659,1004,11.3
2270584,334659,1051,50.8
2270594,334666,1093,741.0
2270674,334676,1051,54.3
2270675,334676,1004,5.08
2270688,334686,1093,231.0
2270768,334696,1051,52.1
2270769,334696,1004,10.7
2270789,334705,1093,140.0
2270870,334715,1004,8.23
2270869,334715,1051,51.4
2270883,334720,1003,5.59
2270942,334720,1004,9.01
2270948,334720,1051,52.2
2270894,334720,1093,305.0
2270943,334720,1005,31.5
2271010,334724,1003,22.4
2271008,334724,1004,6.99
2271011,334724,1051,70.6
2271018,334749,1093,47.0
2271022,334751,1004,6.9
2271024,334751,1003,23.8
2271025,334751,1051,67.7
2271040,334780,1003,21.7
2271041,334780,1051,69.0
2271038,334780,1004,10.4
